"","height","weight","label"
"1153",152,60,"fat"
"1154",163,73,"fat"
"1155",154,58,"normal"
"1156",198,60,"thin"
"1157",160,40,"thin"
"1158",142,67,"fat"
"1159",133,63,"fat"
"1160",161,55,"normal"
"1161",171,53,"thin"
"1162",172,41,"thin"
"1163",181,50,"thin"
"1164",156,72,"fat"
"1165",129,55,"fat"
"1166",132,74,"fat"
"1167",181,70,"normal"
"1168",184,46,"thin"
"1169",145,72,"fat"
"1170",178,58,"thin"
"1171",186,61,"thin"
"1172",167,60,"normal"
"1173",185,64,"normal"
"1174",134,59,"fat"
"1175",126,76,"fat"
"1176",180,56,"thin"
"1177",136,80,"fat"
"1178",136,35,"normal"
"1179",160,42,"thin"
"1180",145,67,"fat"
"1181",167,41,"thin"
"1182",128,71,"fat"
"1183",191,75,"normal"
"1184",183,79,"normal"
"1185",166,37,"thin"
"1186",167,49,"thin"
"1187",154,52,"normal"
"1188",180,53,"thin"
"1189",152,65,"fat"
"1190",163,53,"normal"
"1191",191,59,"thin"
"1192",190,44,"thin"
"1193",191,39,"thin"
"1194",192,72,"normal"
"1195",143,76,"fat"
"1196",179,61,"normal"
"1197",142,66,"fat"
"1198",165,41,"thin"
"1199",189,38,"thin"
"1200",192,65,"thin"
"1201",176,63,"normal"
"1202",122,74,"fat"
"1203",157,62,"fat"
"1204",130,52,"fat"
"1205",133,56,"fat"
"1206",129,44,"fat"
"1207",171,57,"normal"
"1208",147,77,"fat"
"1209",194,70,"normal"
"1210",152,61,"fat"
"1211",193,66,"thin"
"1212",161,43,"thin"
"1213",192,49,"thin"
"1214",197,64,"thin"
"1215",169,53,"normal"
"1216",181,78,"normal"
"1217",176,42,"thin"
"1218",147,57,"fat"
"1219",124,46,"fat"
"1220",194,50,"thin"
"1221",167,64,"normal"
"1222",132,50,"fat"
"1223",171,41,"thin"
"1224",178,70,"normal"
"1225",187,76,"normal"
"1226",153,47,"normal"
"1227",166,75,"fat"
"1228",176,59,"normal"
"1229",140,61,"fat"
"1230",174,69,"normal"
"1231",139,42,"normal"
"1232",200,59,"thin"
"1233",162,49,"normal"
"1234",193,79,"normal"
"1235",167,48,"thin"
"1236",200,38,"thin"
"1237",163,37,"thin"
"1238",162,40,"thin"
"1239",121,40,"fat"
"1240",186,54,"thin"
"1241",152,64,"fat"
"1242",138,63,"fat"
"1243",142,38,"normal"
"1244",167,76,"fat"
"1245",179,41,"thin"
"1246",143,36,"thin"
"1247",196,50,"thin"
"1248",161,79,"fat"
"1249",179,38,"thin"
"1250",183,65,"normal"
"1251",138,73,"fat"
"1252",146,69,"fat"
"1253",136,72,"fat"
"1254",176,36,"thin"
"1255",153,67,"fat"
"1256",141,50,"fat"
"1257",190,73,"normal"
"1258",167,54,"normal"
"1259",173,58,"normal"
"1260",181,78,"normal"
"1261",165,57,"normal"
"1262",164,65,"normal"
"1263",190,64,"thin"
"1264",160,58,"normal"
"1265",136,56,"fat"
"1266",130,38,"normal"
"1267",200,70,"thin"
"1268",157,70,"fat"
"1269",127,72,"fat"
"1270",124,47,"fat"
"1271",197,76,"normal"
"1272",138,72,"fat"
"1273",130,73,"fat"
"1274",126,71,"fat"
"1275",146,75,"fat"
"1276",193,51,"thin"
"1277",178,43,"thin"
"1278",184,71,"normal"
"1279",199,44,"thin"
"1280",129,47,"fat"
"1281",139,51,"fat"
"1282",192,65,"thin"
"1283",190,53,"thin"
"1284",128,72,"fat"
"1285",174,65,"normal"
"1286",131,74,"fat"
"1287",153,67,"fat"
"1288",189,43,"thin"
"1289",170,51,"thin"
"1290",169,38,"thin"
"1291",129,67,"fat"
"1292",183,58,"thin"
"1293",193,42,"thin"
"1294",175,69,"normal"
"1295",181,71,"normal"
"1296",139,64,"fat"
"1297",130,78,"fat"
"1298",142,61,"fat"
"1299",187,56,"thin"
"1300",176,47,"thin"
"1301",146,41,"normal"
"1302",141,79,"fat"
"1303",192,37,"thin"
"1304",141,54,"fat"
"1305",138,55,"fat"
"1306",172,64,"normal"
"1307",132,53,"fat"
"1308",171,59,"normal"
"1309",172,42,"thin"
"1310",164,59,"normal"
"1311",174,77,"fat"
"1312",170,66,"normal"
"1313",199,75,"normal"
"1314",171,55,"normal"
"1315",176,35,"thin"
"1316",165,41,"thin"
"1317",122,68,"fat"
"1318",172,51,"thin"
"1319",167,36,"thin"
"1320",192,66,"thin"
"1321",135,43,"normal"
"1322",168,61,"normal"
"1323",152,54,"normal"
"1324",124,77,"fat"
"1325",200,39,"thin"
"1326",145,59,"fat"
"1327",187,53,"thin"
"1328",183,43,"thin"
"1329",137,58,"fat"
"1330",130,37,"normal"
"1331",122,41,"fat"
"1332",181,56,"thin"
"1333",193,71,"normal"
"1334",191,74,"normal"
"1335",126,70,"fat"
"1336",198,54,"thin"
"1337",123,67,"fat"
"1338",154,73,"fat"
"1339",168,63,"normal"
"1340",164,41,"thin"
"1341",190,71,"normal"
"1342",179,46,"thin"
"1343",161,47,"thin"
"1344",142,56,"fat"
"1345",165,52,"normal"
"1346",161,76,"fat"
"1347",183,36,"thin"
"1348",155,65,"fat"
"1349",176,45,"thin"
"1350",144,39,"normal"
"1351",191,43,"thin"
"1352",182,78,"normal"
"1353",190,35,"thin"
"1354",134,80,"fat"
"1355",188,73,"normal"
"1356",194,37,"thin"
"1357",125,73,"fat"
"1358",181,51,"thin"
"1359",159,42,"thin"
"1360",183,53,"thin"
"1361",194,64,"thin"
"1362",188,42,"thin"
"1363",164,73,"fat"
"1364",200,39,"thin"
"1365",189,69,"normal"
"1366",146,68,"fat"
"1367",145,51,"normal"
"1368",155,55,"normal"
"1369",136,35,"normal"
"1370",125,36,"normal"
"1371",143,70,"fat"
"1372",168,43,"thin"
"1373",153,46,"normal"
"1374",192,72,"normal"
"1375",175,53,"thin"
"1376",160,71,"fat"
"1377",153,79,"fat"
"1378",154,36,"thin"
"1379",181,46,"thin"
"1380",165,67,"normal"
"1381",129,71,"fat"
"1382",175,55,"thin"
"1383",142,77,"fat"
"1384",189,36,"thin"
"1385",156,69,"fat"
"1386",137,57,"fat"
"1387",161,79,"fat"
"1388",121,47,"fat"
"1389",151,65,"fat"
"1390",146,47,"normal"
"1391",142,55,"fat"
"1392",132,54,"fat"
"1393",122,73,"fat"
"1394",140,41,"normal"
"1395",172,71,"normal"
"1396",196,43,"thin"
"1397",147,78,"fat"
"1398",167,74,"fat"
"1399",148,79,"fat"
"1400",171,76,"fat"
"1401",199,55,"thin"
"1402",153,47,"normal"
"1403",157,80,"fat"
"1404",163,57,"normal"
"1405",137,68,"fat"
"1406",188,79,"normal"
"1407",191,68,"normal"
"1408",125,64,"fat"
"1409",121,66,"fat"
"1410",162,67,"fat"
"1411",199,54,"thin"
"1412",158,40,"thin"
"1413",122,35,"normal"
"1414",176,45,"thin"
"1415",137,79,"fat"
"1416",127,72,"fat"
"1417",143,38,"normal"
"1418",167,61,"normal"
"1419",156,41,"thin"
"1420",139,60,"fat"
"1421",191,67,"thin"
"1422",126,50,"fat"
"1423",192,74,"normal"
"1424",132,48,"fat"
"1425",169,75,"fat"
"1426",161,39,"thin"
"1427",156,38,"thin"
"1428",138,70,"fat"
"1429",121,50,"fat"
"1430",154,54,"normal"
"1431",125,54,"fat"
"1432",136,44,"normal"
"1433",137,37,"normal"
"1434",140,46,"normal"
"1435",123,78,"fat"
"1436",171,74,"fat"
"1437",148,65,"fat"
"1438",146,68,"fat"
"1439",169,38,"thin"
"1440",126,77,"fat"
"1441",150,62,"fat"
"1442",136,78,"fat"
"1443",121,54,"fat"
"1444",153,39,"thin"
"1445",176,74,"normal"
"1446",125,63,"fat"
"1447",127,76,"fat"
"1448",156,80,"fat"
"1449",131,72,"fat"
"1450",170,73,"fat"
"1451",170,52,"thin"
"1452",189,54,"thin"
"1453",189,80,"normal"
"1454",175,40,"thin"
"1455",126,56,"fat"
"1456",199,65,"thin"
"1457",142,56,"fat"
"1458",124,46,"fat"
"1459",181,36,"thin"
"1460",161,77,"fat"
"1461",171,64,"normal"
"1462",163,36,"thin"
"1463",164,62,"normal"
"1464",170,77,"fat"
"1465",182,63,"normal"
"1466",150,72,"fat"
"1467",173,80,"fat"
"1468",130,37,"normal"
"1469",199,62,"thin"
"1470",146,61,"fat"
"1471",134,63,"fat"
"1472",185,80,"normal"
"1473",140,60,"fat"
"1474",199,72,"thin"
"1475",189,50,"thin"
"1476",133,47,"fat"
"1477",145,51,"normal"
"1478",177,67,"normal"
"1479",141,61,"fat"
"1480",133,71,"fat"
"1481",147,56,"fat"
"1482",139,56,"fat"
"1483",168,56,"normal"
"1484",147,52,"normal"
"1485",172,46,"thin"
"1486",197,39,"thin"
"1487",150,52,"normal"
"1488",134,46,"fat"
"1489",179,52,"thin"
"1490",160,68,"fat"
"1491",193,73,"normal"
"1492",181,62,"normal"
"1493",194,35,"thin"
"1494",156,64,"fat"
"1495",170,71,"normal"
"1496",141,39,"normal"
"1497",122,65,"fat"
"1498",175,49,"thin"
"1499",199,39,"thin"
"1500",144,68,"fat"
"1501",149,77,"fat"
"1502",173,71,"normal"
"1503",166,60,"normal"
"1504",161,67,"fat"
"1505",173,51,"thin"
"1506",198,59,"thin"
"1507",152,66,"fat"
"1508",133,49,"fat"
"1509",145,48,"normal"
"1510",173,59,"normal"
"1511",176,63,"normal"
"1512",130,58,"fat"
"1513",180,38,"thin"
"1514",189,39,"thin"
"1515",152,79,"fat"
"1516",141,54,"fat"
"1517",139,46,"normal"
"1518",175,65,"normal"
"1519",172,50,"thin"
"1520",155,77,"fat"
"1521",170,52,"thin"
"1522",131,71,"fat"
"1523",182,70,"normal"
"1524",121,65,"fat"
"1525",123,57,"fat"
"1526",188,63,"thin"
"1527",180,36,"thin"
"1528",128,78,"fat"
"1529",134,51,"fat"
"1530",166,75,"fat"
"1531",170,69,"normal"
"1532",128,51,"fat"
"1533",179,56,"thin"
"1534",126,68,"fat"
"1535",174,44,"thin"
"1536",195,60,"thin"
"1537",200,65,"thin"
"1538",161,56,"normal"
"1539",200,37,"thin"
"1540",158,60,"normal"
"1541",127,54,"fat"
"1542",186,67,"normal"
"1543",137,46,"normal"
"1544",199,75,"normal"
"1545",185,39,"thin"
"1546",158,73,"fat"
"1547",150,64,"fat"
"1548",166,35,"thin"
"1549",156,65,"fat"
"1550",154,79,"fat"
"1551",177,54,"thin"
"1552",179,43,"thin"
"1553",127,50,"fat"
"1554",138,49,"fat"
"1555",186,58,"thin"
"1556",183,39,"thin"
"1557",162,77,"fat"
"1558",163,66,"normal"
"1559",174,43,"thin"
"1560",177,72,"normal"
"1561",152,55,"normal"
"1562",148,54,"normal"
"1563",126,51,"fat"
"1564",147,72,"fat"
"1565",129,65,"fat"
"1566",122,70,"fat"
"1567",120,63,"fat"
"1568",144,51,"normal"
"1569",155,75,"fat"
"1570",130,37,"normal"
"1571",168,73,"fat"
"1572",173,53,"thin"
"1573",129,69,"fat"
"1574",183,54,"thin"
"1575",124,43,"fat"
"1576",127,41,"fat"
"1577",120,42,"fat"
"1578",169,68,"normal"
"1579",192,54,"thin"
"1580",178,41,"thin"
"1581",120,45,"fat"
"1582",172,38,"thin"
"1583",126,52,"fat"
"1584",133,80,"fat"
"1585",166,42,"thin"
"1586",194,36,"thin"
"1587",163,72,"fat"
"1588",188,79,"normal"
"1589",135,54,"fat"
"1590",151,47,"normal"
"1591",200,43,"thin"
"1592",159,70,"fat"
"1593",126,58,"fat"
"1594",146,72,"fat"
"1595",191,47,"thin"
"1596",179,67,"normal"
"1597",199,55,"thin"
"1598",137,68,"fat"
"1599",122,35,"normal"
"1600",190,79,"normal"
"1601",126,58,"fat"
"1602",191,47,"thin"
"1603",176,40,"thin"
"1604",134,71,"fat"
"1605",152,56,"normal"
"1606",193,77,"normal"
"1607",125,58,"fat"
"1608",164,65,"normal"
"1609",167,37,"thin"
"1610",149,40,"thin"
"1611",177,76,"normal"
"1612",146,53,"normal"
"1613",183,49,"thin"
"1614",176,43,"thin"
"1615",130,39,"normal"
"1616",173,53,"thin"
"1617",133,68,"fat"
"1618",124,56,"fat"
"1619",131,53,"fat"
"1620",186,49,"thin"
"1621",128,37,"normal"
"1622",156,59,"normal"
"1623",163,44,"thin"
"1624",169,38,"thin"
"1625",159,78,"fat"
"1626",167,45,"thin"
"1627",130,59,"fat"
"1628",180,73,"normal"
"1629",140,66,"fat"
"1630",173,76,"fat"
"1631",144,71,"fat"
"1632",152,54,"normal"
"1633",152,38,"thin"
"1634",144,73,"fat"
"1635",141,74,"fat"
"1636",124,51,"fat"
"1637",130,44,"fat"
"1638",186,68,"normal"
"1639",173,64,"normal"
"1640",157,66,"fat"
"1641",144,55,"fat"
"1642",174,75,"normal"
"1643",126,70,"fat"
"1644",184,40,"thin"
"1645",138,58,"fat"
"1646",153,40,"thin"
"1647",141,71,"fat"
"1648",200,59,"thin"
"1649",192,39,"thin"
"1650",127,64,"fat"
"1651",126,72,"fat"
"1652",121,60,"fat"
"1653",148,41,"normal"
"1654",152,52,"normal"
"1655",187,78,"normal"
"1656",122,74,"fat"
"1657",149,36,"thin"
"1658",167,49,"thin"
"1659",137,41,"normal"
"1660",127,45,"fat"
"1661",199,44,"thin"
"1662",174,77,"fat"
"1663",179,39,"thin"
"1664",135,70,"fat"
"1665",159,52,"normal"
"1666",190,63,"thin"
"1667",148,60,"fat"
"1668",194,75,"normal"
"1669",132,62,"fat"
"1670",137,58,"fat"
"1671",128,35,"normal"
"1672",140,70,"fat"
"1673",169,42,"thin"
"1674",142,69,"fat"
"1675",144,47,"normal"
"1676",131,44,"fat"
"1677",194,52,"thin"
"1678",146,46,"normal"
"1679",158,67,"fat"
"1680",150,78,"fat"
"1681",134,48,"fat"
"1682",197,39,"thin"
"1683",138,61,"fat"
"1684",194,55,"thin"
"1685",126,70,"fat"
"1686",195,36,"thin"
"1687",133,59,"fat"
"1688",184,47,"thin"
"1689",188,67,"normal"
"1690",154,41,"thin"
"1691",125,60,"fat"
"1692",130,60,"fat"
"1693",162,77,"fat"
"1694",160,51,"normal"
"1695",198,66,"thin"
"1696",170,79,"fat"
"1697",188,80,"normal"
"1698",175,67,"normal"
"1699",120,79,"fat"
"1700",187,72,"normal"
"1701",140,48,"normal"
"1702",139,46,"normal"
"1703",189,56,"thin"
"1704",193,42,"thin"
"1705",136,64,"fat"
"1706",160,45,"thin"
"1707",129,53,"fat"
"1708",173,49,"thin"
"1709",177,63,"normal"
"1710",137,69,"fat"
"1711",194,36,"thin"
"1712",157,76,"fat"
"1713",159,70,"fat"
"1714",166,74,"fat"
"1715",158,75,"fat"
"1716",180,65,"normal"
"1717",194,73,"normal"
"1718",167,74,"fat"
"1719",148,61,"fat"
"1720",151,43,"normal"
"1721",191,79,"normal"
"1722",190,67,"normal"
"1723",127,35,"normal"
"1724",187,66,"normal"
"1725",190,79,"normal"
"1726",151,80,"fat"
"1727",159,62,"normal"
"1728",151,40,"thin"
"1729",127,55,"fat"
"1730",172,47,"thin"
"1731",181,77,"normal"
"1732",190,63,"thin"
"1733",188,77,"normal"
"1734",175,42,"thin"
"1735",171,41,"thin"
"1736",131,75,"fat"
"1737",126,65,"fat"
"1738",154,50,"normal"
"1739",130,39,"normal"
"1740",182,56,"thin"
"1741",154,68,"fat"
"1742",143,67,"fat"
"1743",167,70,"fat"
"1744",144,54,"fat"
"1745",125,40,"fat"
"1746",186,77,"normal"
"1747",124,68,"fat"
"1748",151,37,"thin"
"1749",184,71,"normal"
"1750",170,35,"thin"
"1751",133,73,"fat"
"1752",183,42,"thin"
"1753",131,77,"fat"
"1754",196,70,"thin"
"1755",170,50,"thin"
"1756",170,73,"fat"
"1757",198,63,"thin"
"1758",173,80,"fat"
"1759",150,75,"fat"
"1760",132,67,"fat"
"1761",121,58,"fat"
"1762",167,42,"thin"
"1763",176,64,"normal"
"1764",172,64,"normal"
"1765",149,47,"normal"
"1766",174,59,"normal"
"1767",177,47,"thin"
"1768",167,41,"thin"
"1769",177,66,"normal"
"1770",176,67,"normal"
"1771",151,62,"fat"
"1772",163,37,"thin"
"1773",180,47,"thin"
"1774",143,50,"normal"
"1775",152,54,"normal"
"1776",148,62,"fat"
"1777",150,36,"thin"
"1778",140,76,"fat"
"1779",184,74,"normal"
"1780",162,60,"normal"
"1781",151,50,"normal"
"1782",174,58,"normal"
"1783",185,80,"normal"
"1784",128,68,"fat"
"1785",189,57,"thin"
"1786",193,46,"thin"
"1787",157,68,"fat"
"1788",155,72,"fat"
"1789",142,46,"normal"
"1790",161,65,"fat"
"1791",180,50,"thin"
"1792",196,66,"thin"
"1793",146,46,"normal"
"1794",190,43,"thin"
"1795",190,62,"thin"
"1796",124,75,"fat"
"1797",125,80,"fat"
"1798",158,74,"fat"
"1799",174,52,"thin"
"1800",172,61,"normal"
"1801",127,53,"fat"
"1802",167,76,"fat"
"1803",168,66,"normal"
"1804",122,58,"fat"
"1805",173,55,"thin"
"1806",197,64,"thin"
"1807",136,43,"normal"
"1808",195,42,"thin"
"1809",199,48,"thin"
"1810",150,38,"thin"
"1811",148,43,"normal"
"1812",135,38,"normal"
"1813",197,59,"thin"
"1814",142,56,"fat"
"1815",140,44,"normal"
"1816",164,73,"fat"
"1817",196,40,"thin"
"1818",155,53,"normal"
"1819",175,42,"thin"
"1820",134,68,"fat"
"1821",142,35,"thin"
"1822",166,74,"fat"
"1823",128,42,"fat"
"1824",145,37,"thin"
"1825",140,75,"fat"
"1826",187,45,"thin"
"1827",160,76,"fat"
"1828",169,65,"normal"
"1829",121,69,"fat"
"1830",187,39,"thin"
"1831",142,40,"normal"
"1832",193,54,"thin"
"1833",154,44,"normal"
"1834",123,46,"fat"
"1835",167,40,"thin"
"1836",167,67,"normal"
"1837",158,44,"thin"
"1838",170,59,"normal"
"1839",141,52,"fat"
"1840",156,45,"thin"
"1841",121,59,"fat"
"1842",143,50,"normal"
"1843",200,75,"normal"
"1844",150,45,"normal"
"1845",198,72,"thin"
"1846",171,68,"normal"
"1847",147,72,"fat"
"1848",191,39,"thin"
"1849",142,54,"fat"
"1850",141,64,"fat"
"1851",132,55,"fat"
"1852",125,66,"fat"
"1853",149,37,"thin"
"1854",188,37,"thin"
"1855",193,54,"thin"
"1856",179,64,"normal"
"1857",135,39,"normal"
"1858",168,63,"normal"
"1859",141,62,"fat"
"1860",193,80,"normal"
"1861",164,44,"thin"
"1862",176,60,"normal"
"1863",121,77,"fat"
"1864",128,45,"fat"
"1865",153,36,"thin"
"1866",158,51,"normal"
"1867",147,48,"normal"
"1868",159,78,"fat"
"1869",150,42,"normal"
"1870",198,58,"thin"
"1871",155,53,"normal"
"1872",145,79,"fat"
"1873",150,61,"fat"
"1874",140,52,"fat"
"1875",178,70,"normal"
"1876",126,36,"normal"
"1877",121,61,"fat"
"1878",140,73,"fat"
"1879",185,55,"thin"
"1880",151,61,"fat"
"1881",177,69,"normal"
"1882",185,58,"thin"
"1883",132,64,"fat"
"1884",152,46,"normal"
"1885",154,78,"fat"
"1886",142,77,"fat"
"1887",137,74,"fat"
"1888",197,53,"thin"
"1889",177,68,"normal"
"1890",129,66,"fat"
"1891",186,45,"thin"
"1892",145,77,"fat"
"1893",186,46,"thin"
"1894",160,39,"thin"
"1895",187,64,"thin"
"1896",144,76,"fat"
"1897",151,40,"thin"
"1898",178,52,"thin"
"1899",120,71,"fat"
"1900",148,36,"thin"
"1901",125,55,"fat"
"1902",142,51,"fat"
"1903",195,77,"normal"
"1904",198,38,"thin"
"1905",171,77,"fat"
"1906",143,36,"thin"
"1907",135,49,"fat"
"1908",130,44,"fat"
"1909",126,42,"fat"
"1910",175,67,"normal"
"1911",196,78,"normal"
"1912",176,38,"thin"
"1913",192,71,"normal"
"1914",183,39,"thin"
"1915",175,61,"normal"
"1916",141,60,"fat"
"1917",191,41,"thin"
"1918",146,47,"normal"
"1919",171,41,"thin"
"1920",175,73,"normal"
"1921",141,49,"normal"
"1922",194,49,"thin"
"1923",189,67,"normal"
"1924",174,49,"thin"
"1925",182,67,"normal"
"1926",191,64,"thin"
"1927",164,54,"normal"
"1928",198,43,"thin"
"1929",173,48,"thin"
"1930",186,53,"thin"
"1931",140,71,"fat"
"1932",149,36,"thin"
"1933",145,71,"fat"
"1934",200,52,"thin"
"1935",188,42,"thin"
"1936",134,51,"fat"
"1937",187,78,"normal"
"1938",164,53,"normal"
"1939",172,63,"normal"
"1940",155,60,"normal"
"1941",196,70,"thin"
"1942",120,60,"fat"
"1943",121,53,"fat"
"1944",126,46,"fat"
"1945",170,72,"normal"
"1946",187,43,"thin"
"1947",147,71,"fat"
"1948",144,65,"fat"
"1949",196,56,"thin"
"1950",140,55,"fat"
"1951",123,53,"fat"
"1952",145,53,"fat"
"1953",188,70,"normal"
"1954",127,40,"normal"
"1955",132,72,"fat"
"1956",191,37,"thin"
"1957",149,52,"normal"
"1958",170,73,"fat"
"1959",200,61,"thin"
"1960",151,62,"fat"
"1961",171,67,"normal"
"1962",171,39,"thin"
"1963",162,40,"thin"
"1964",137,35,"normal"
"1965",185,36,"thin"
"1966",123,42,"fat"
"1967",180,49,"thin"
"1968",130,38,"normal"
"1969",121,70,"fat"
"1970",194,67,"thin"
"1971",151,36,"thin"
"1972",163,68,"fat"
"1973",140,73,"fat"
"1974",190,36,"thin"
"1975",144,52,"fat"
"1976",185,43,"thin"
"1977",139,71,"fat"
"1978",199,73,"thin"
"1979",177,47,"thin"
"1980",199,79,"normal"
"1981",185,52,"thin"
"1982",147,59,"fat"
"1983",194,52,"thin"
"1984",149,56,"fat"
"1985",180,45,"thin"
"1986",139,72,"fat"
"1987",129,63,"fat"
"1988",196,74,"normal"
"1989",166,59,"normal"
"1990",129,69,"fat"
"1991",123,69,"fat"
"1992",129,58,"fat"
"1993",135,43,"normal"
"1994",169,61,"normal"
"1995",142,48,"normal"
"1996",185,62,"thin"
"1997",163,46,"thin"
"1998",156,63,"fat"
"1999",148,71,"fat"
"2000",167,41,"thin"
"2001",170,42,"thin"
"2002",157,56,"normal"
"2003",172,80,"fat"
"2004",126,48,"fat"
"2005",156,76,"fat"
"2006",144,49,"normal"
"2007",191,51,"thin"
"2008",152,49,"normal"
"2009",132,71,"fat"
"2010",128,78,"fat"
"2011",145,40,"normal"
"2012",179,48,"thin"
"2013",195,76,"normal"
"2014",141,48,"normal"
"2015",137,70,"fat"
"2016",162,63,"normal"
"2017",139,47,"normal"
"2018",185,45,"thin"
"2019",196,80,"normal"
"2020",159,76,"fat"
"2021",173,43,"thin"
"2022",140,77,"fat"
"2023",182,71,"normal"
"2024",123,38,"fat"
"2025",166,79,"fat"
"2026",123,67,"fat"
"2027",142,44,"normal"
"2028",136,41,"normal"
"2029",124,71,"fat"
"2030",173,50,"thin"
"2031",124,65,"fat"
"2032",126,38,"normal"
"2033",130,53,"fat"
"2034",147,78,"fat"
"2035",146,53,"normal"
"2036",165,45,"thin"
"2037",131,62,"fat"
"2038",122,46,"fat"
"2039",128,73,"fat"
"2040",186,35,"thin"
"2041",150,79,"fat"
"2042",128,38,"normal"
"2043",162,53,"normal"
"2044",151,68,"fat"
"2045",183,72,"normal"
"2046",176,80,"fat"
"2047",160,39,"thin"
"2048",179,57,"thin"
"2049",135,78,"fat"
"2050",129,44,"fat"
"2051",120,55,"fat"
"2052",148,78,"fat"
"2053",120,63,"fat"
"2054",147,60,"fat"
"2055",185,60,"thin"
"2056",126,69,"fat"
"2057",198,62,"thin"
"2058",162,71,"fat"
"2059",123,44,"fat"
"2060",141,75,"fat"
"2061",183,59,"thin"
"2062",169,55,"normal"
"2063",167,59,"normal"
"2064",194,35,"thin"
"2065",198,67,"thin"
"2066",125,74,"fat"
"2067",170,62,"normal"
"2068",175,68,"normal"
"2069",184,58,"thin"
"2070",134,47,"fat"
"2071",138,67,"fat"
"2072",157,60,"normal"
"2073",130,45,"fat"
"2074",146,64,"fat"
"2075",140,60,"fat"
"2076",197,79,"normal"
"2077",180,71,"normal"
"2078",156,57,"normal"
"2079",128,68,"fat"
"2080",159,59,"normal"
"2081",173,52,"thin"
"2082",166,58,"normal"
"2083",190,66,"thin"
"2084",189,71,"normal"
"2085",140,78,"fat"
"2086",147,53,"normal"
"2087",145,77,"fat"
"2088",172,74,"fat"
"2089",190,40,"thin"
"2090",135,36,"normal"
"2091",176,60,"normal"
"2092",184,72,"normal"
"2093",124,63,"fat"
"2094",159,54,"normal"
"2095",181,66,"normal"
"2096",166,62,"normal"
"2097",170,71,"normal"
"2098",153,62,"fat"
"2099",178,59,"normal"
"2100",154,63,"fat"
"2101",160,58,"normal"
"2102",172,48,"thin"
"2103",144,79,"fat"
"2104",164,67,"normal"
"2105",150,54,"normal"
"2106",189,78,"normal"
"2107",136,69,"fat"
"2108",167,59,"normal"
"2109",189,41,"thin"
"2110",134,39,"normal"
"2111",170,35,"thin"
"2112",142,57,"fat"
"2113",127,48,"fat"
"2114",141,40,"normal"
"2115",124,43,"fat"
"2116",147,56,"fat"
"2117",199,50,"thin"
"2118",133,53,"fat"
"2119",183,71,"normal"
"2120",186,47,"thin"
"2121",143,47,"normal"
"2122",125,80,"fat"
"2123",142,64,"fat"
"2124",192,43,"thin"
"2125",198,54,"thin"
"2126",194,72,"normal"
"2127",164,56,"normal"
"2128",143,75,"fat"
"2129",132,68,"fat"
"2130",199,37,"thin"
"2131",143,71,"fat"
"2132",135,63,"fat"
"2133",156,73,"fat"
"2134",199,61,"thin"
"2135",164,74,"fat"
"2136",139,63,"fat"
"2137",182,57,"thin"
"2138",131,35,"normal"
"2139",137,52,"fat"
"2140",136,37,"normal"
"2141",170,55,"normal"
"2142",162,45,"thin"
"2143",185,72,"normal"
"2144",194,77,"normal"
"2145",134,54,"fat"
"2146",193,72,"normal"
"2147",191,64,"thin"
"2148",186,47,"thin"
"2149",197,73,"normal"
"2150",139,47,"normal"
"2151",176,79,"fat"
"2152",200,55,"thin"
"2153",148,42,"normal"
"2154",145,65,"fat"
"2155",174,69,"normal"
"2156",157,67,"fat"
"2157",174,56,"thin"
"2158",178,70,"normal"
"2159",197,70,"thin"
"2160",153,77,"fat"
"2161",188,80,"normal"
"2162",140,57,"fat"
"2163",192,64,"thin"
"2164",164,63,"normal"
"2165",138,76,"fat"
"2166",129,65,"fat"
"2167",162,70,"fat"
"2168",178,41,"thin"
"2169",190,65,"thin"
"2170",155,76,"fat"
"2171",187,66,"normal"
"2172",120,76,"fat"
"2173",177,36,"thin"
"2174",128,79,"fat"
"2175",141,76,"fat"
"2176",190,67,"normal"
